id,license,address,city,county,state,structure,structure_type,latitude,longitude
134,AT&T,1201 South Washburn Road   (19455),Lapeer,LAPEER,MI,71.9,MTOWER,43.01452778,-83.45680556
135,AT&T,15168 NORTH RD   (61900),FENTON TOWNSHIP,GENESEE,MI,56.1,MTOWER,42.80741667,-83.73191667
136,AT&T,1445 Hurd Road    (19498),Clio,GENESEE,MI,49.4,MTOWER,43.18194444,-83.71
137,AT&T,13176 IRISH ROAD   (27680),OTISVILLE,GENESEE,MI,152.1,GTOWER,43.2,-83.55833333
139,AT&T,7201 SILVER LAKE   (98428),LINDEN,GENESEE,MI,56.1,MTOWER,42.79347222,-83.81108333
140,AT&T,2900 E HIBBARD RD   (61903),CORUNNA,SHIAWASSEE,MI,87.5,LTOWER,42.94969444,-84.10797222
141,AT&T,2300 W ELSWORTH RD    (61898),PERRY,SHIAWASSEE,MI,92,LTOWER,42.814,-84.20530556
142,AT&T,4409 W FARRAND    (61899),Clio,GENESEE,MI,92,LTOWER,43.19077778,-83.77072222
143,AT&T,4420 BALDWIN RD   (61892),GRAND BLANC,GENESEE,MI,69.8,LTOWER,42.88555556,-83.615
144,AT&T,6216 N VASSAR RD   (61901),FLINT,GENESEE,MI,86.3,LTOWER,43.09683333,-83.57358333
145,AT&T,11323 WEST VIENNA ROAD   (19500),MONTROSE,GENESEE,MI,46.9,MTOWER,43.17444444,-83.905
3319,Verizon,NILES CELL SITE: 2814 U.S. #31 NORTH,NILES,BERRIEN,MI,152.4,TOWER,41.87916667,-86.30027778
146,AT&T,10389 HILL ROAD   (25053),GOODRICH,GENESEE,MI,111.6,MTOWER,42.94763889,-83.50080556
147,AT&T,4525 W M-21   (35823),OWOSSO,SHIAWASSEE,MI,91,GTOWER,42.99805556,-84.25638889
148,AT&T,1201 South Washburn Road   (19455),Lapeer,LAPEER,MI,71.9,MTOWER,43.01452778,-83.45680556
149,AT&T,15168 NORTH RD   (61900),FENTON TOWNSHIP,GENESEE,MI,56.1,MTOWER,42.80741667,-83.73191667
150,AT&T,1445 Hurd Road    (19498),Clio,GENESEE,MI,49.4,MTOWER,43.18194444,-83.71
151,AT&T,13176 IRISH ROAD   (27680),OTISVILLE,GENESEE,MI,152.1,GTOWER,43.2,-83.55833333
153,AT&T,7201 SILVER LAKE   (98428),LINDEN,GENESEE,MI,56.1,MTOWER,42.79347222,-83.81108333
2036,Verizon,(CHESANING CELL SITE) 12560 Rauchoiz Rd.,ST. CHARLES,SAGINAW,MI,73.1,TOWER,43.23669444,-84.21080556
2039,Verizon,"Essexville""Y"" Cell Site 1 So Tuscola Road",Bay City,BAY,MI,88.4,TOWER,43.585,-83.85944444
8264,Verizon,(LAKE CITY) 920 E Kelly Rd,LAKE CITY,MISSAUKEE,MI,80.1,GTOWER,44.29333333,-85.07583333
8267,Verizon,(Leland) 1.5 KM S OF M22 & SHOMBERG RD.,LELAND,LEELANAU,MI,146.3,GTOWER,44.96641667,-85.7745
8270,Verizon,Lake City North Cell Site 438 West Coombs Road,Lake City North,MISSAUKEE,MI,106.7,TOWER,44.43266667,-85.22302778
8271,Verizon,(Walhalla) 7475 E HANSEN RD.,TALLMAN,MASON,MI,96.3,GTOWER,43.97225,-86.09183333
8272,Verizon,New Tustin Site No. Pine River Rd,Tustin,OSCEOLA,MI,77.4,TOWER,44.07252778,-85.49133333
10752,Verizon,5032 40th Avenue,Hudsonville,OTTAWA,MI,77.4,TOWER,42.86111111,-85.87944444
10756,Verizon,13315-B WHITE CREEK,CEDAR SPRINGS,KENT,MI,79,TOWER,43.20688889,-85.57313889
10757,Verizon,11767 BRICKER ROAD,OTISCO TOWNSHIP,IONIA,MI,80,TOWER,43.11861111,-85.3075
10758,Verizon,10399 PATTERSON AVENUE,CALEDONIA,KENT,MI,76.2,TOWER,42.77583333,-85.54944444
12787,Verizon,6356 SMITH RD,LINDEN,GENESEE,MI,66.8,TOWER,42.85555556,-83.80166667
12788,Verizon,5170 BEARD RD,SHAFTSBURG,SHIAWASSEE,MI,70.1,TOWER,42.80611111,-84.26138889
12789,Verizon,7266 LINDEN,MT. MORRIS,GENESEE,MI,72.8,TOWER,43.11083333,-83.77
12790,Verizon,201 S FENWAY DR,Fenton,GENESEE,MI,62.5,TOWER,42.795,-83.725
12792,Verizon,7071 South State Road,BANCROFT,SHIAWASSEE,MI,81.7,TOWER,42.89361111,-84.12055556
12793,Verizon,4420 BALDWIN RD,Grand Blanc,GENESEE,MI,69.8,TOWER,42.88555556,-83.615
12794,Verizon,809 MIDDLETON ROAD,CALEDONIA TOWNSHIP,SHIAWASSEE,MI,61,TOWER,43.0225,-84.15166667
12796,Verizon,1360  LELAND ROAD,OVID,SHIAWASSEE,MI,73.1,TOWER,42.97891667,-84.33583333
12797,Verizon,6356 SMITH RD,LINDEN,GENESEE,MI,66.8,TOWER,42.85555556,-83.80166667
12798,Verizon,5170 BEARD RD,SHAFTSBURG,SHIAWASSEE,MI,70.1,TOWER,42.80611111,-84.26138889
12799,Verizon,7266 LINDEN,MT. MORRIS,GENESEE,MI,72.8,TOWER,43.11083333,-83.77
12800,Verizon,201 S FENWAY DR,Fenton,GENESEE,MI,62.5,TOWER,42.795,-83.725
12802,Verizon,7071 South State Road,BANCROFT,SHIAWASSEE,MI,81.7,TOWER,42.89361111,-84.12055556
12803,Verizon,4420 BALDWIN RD,Grand Blanc,GENESEE,MI,69.8,TOWER,42.88555556,-83.615
12804,Verizon,809 MIDDLETON ROAD,CALEDONIA TOWNSHIP,SHIAWASSEE,MI,61,TOWER,43.0225,-84.15166667
5209,Verizon,ALLEGAN CELL SITE 3700 121ST STREET,ALLEGAN,ALLEGAN,MI,106.4,TOWER,42.57,-85.90805556
5210,Verizon,Virginia Park Cell Site 454 West 32nd Street,Holland,OTTAWA,MI,60.7,TOWER,42.76613889,-86.16872222
6636,Verizon,(Houghton Lake) 505 Nellsville Road,HOUGHTON LAKE,ROSCOMMON,MI,54.9,LTOWER,44.32994444,-84.81469444
6642,Verizon,WEST BRANCH/ TAWAS CELL SITE 0701 West Branch Road,WEST BRANCH,ROSCOMMON,MI,100.3,TOWER,44.33694444,-83.88722222
6645,Verizon,OSCODA CELL SITE 4200 GRASS LAKE ROAD,OSCODA,IOSCO,MI,72.8,TOWER,44.39141667,-83.35858333
6646,Verizon,1290 HAROLD STREET,ROSCOMMON,ROSCOMMON,MI,97.5,TOWER,44.47972222,-84.79333333
6647,Verizon,(Temple)6173 Hwy M-61,Temple,CLARE,MI,86.9,LTOWER,44.03022222,-84.97225
6648,Verizon,(Kirtland College site) 10775 N. St. Helen Road,Roscommon,ROSCOMMON,MI,89.9,LTOWER,44.48994444,-84.41858333
5573,AT&T,2131 122ND AVE (111526),ALLEGAN,ALLEGAN,MI,132,GTOWER,42.58113889,-85.75475
5574,AT&T,4069 47th Street (44660),Holland,ALLEGAN,MI,60.7,MTOWER,42.71497222,-86.00455556
5575,AT&T,1397 108th Avenue (111113,Otsego,ALLEGAN,MI,93.6,GTOWER,42.48058333,-85.68061111
5576,AT&T,6837 111th Avenue (43558),SOUTH HAVEN,ALLEGAN,MI,81.1,GTOWER,42.50130556,-86.21075
5577,AT&T,in t255 M-89 (44729),Plainwell,ALLEGAN,MI,60.7,MTOWER,42.43641667,-85.56969444
5578,AT&T,459 71ST STREET (43365),SOUTH HAVEN,ALLEGAN,MI,60.7,MTOWER,42.45238889,-86.23361111
5579,AT&T,6365 134th Avenue (43362),SAUGATUCK TOWNSHIP,ALLEGAN,MI,97.2,LTOWER,42.66588889,-86.17169444
5580,AT&T,98-B Merson Road (111532),Battle Creek,ALLEGAN,MI,60.7,MTOWER,42.42713889,-85.87008333
5581,AT&T,751 32nd Street (110610),Allegan,ALLEGAN,MI,76.5,LTOWER,42.47697222,-85.85641667
5582,AT&T,2131 122ND AVE (111526),ALLEGAN,ALLEGAN,MI,132,GTOWER,42.58113889,-85.75475
5583,AT&T,4069 47th Street (44660),Holland,ALLEGAN,MI,60.7,MTOWER,42.71497222,-86.00455556
5584,AT&T,1397 108th Avenue (111113,Otsego,ALLEGAN,MI,93.6,GTOWER,42.48058333,-85.68061111
5585,AT&T,6837 111th Avenue (43558),SOUTH HAVEN,ALLEGAN,MI,81.1,GTOWER,42.50130556,-86.21075
5586,AT&T,in t255 M-89 (44729),Plainwell,ALLEGAN,MI,60.7,MTOWER,42.43641667,-85.56969444
5587,AT&T,459 71ST STREET (43365),SOUTH HAVEN,ALLEGAN,MI,60.7,MTOWER,42.45238889,-86.23361111
5588,AT&T,6365 134th Avenue (43362),SAUGATUCK TOWNSHIP,ALLEGAN,MI,97.2,LTOWER,42.66588889,-86.17169444
5589,AT&T,98-B Merson Road (111532),Battle Creek,ALLEGAN,MI,60.7,MTOWER,42.42713889,-85.87008333
5590,AT&T,751 32nd Street (110610),Allegan,ALLEGAN,MI,76.5,LTOWER,42.47697222,-85.85641667
7369,Verizon,MIDDLEVILLE CELL SITE 7642 WEST STATE ROAD,MIDDLEBILLE,BARRY,MI,82,TOWER,42.71666667,-85.43888889
22933,Verizon,4000 CONSEAR ROAD (Lambertville),LAMBERTVILLE,MONROE,MI,59.7,TOWER,41.77138889,-83.64666667
22946,Verizon,4000 CONSEAR ROAD (Lambertville),LAMBERTVILLE,MONROE,MI,59.7,TOWER,41.77138889,-83.64666667
6411,AT&T,5455 Lake Harbor Road  (107717),NORTON SHORES,MUSKEGON,MI,52.4,MTOWER,43.15319444,-86.28877778
6412,AT&T,5495 Airline Rd  (44724),Fruitport,MUSKEGON,MI,44.8,MTOWER,43.14944444,-86.1695
6414,AT&T,6647 HOLTON DUCK LAKE ROAD   (94726),Holton,MUSKEGON,MI,77.7,LTOWER,43.40405556,-86.08241667
6415,AT&T,9267 NORTH 66TH AVENUE   (94663),PENTWATER,OCEANA,MI,92,GTOWER,43.81330556,-86.39597222
6416,AT&T,160 SOUTH 24TH AVENUE   (94819),Shelby,OCEANA,MI,80.7,LTOWER,43.64338889,-86.49730556
6417,AT&T,1215 Benston Road   (107719),MUSKEGON,MUSKEGON,MI,80.8,GTOWER,43.39077778,-86.328
6418,AT&T,11938 APPLE AVE  (94733),RAVENNA,MUSKEGON,MI,33.5,MTOWER,43.23636111,-85.94919444
6419,AT&T,6430 Norton Center Drive   (110226),Muskegon,MUSKEGON,MI,56.4,MTOWER,43.13591667,-86.21630556
6420,AT&T,2894 SOUTH 148TH AVENUE   (122950),Hesperia,OCEANA,MI,80.8,LTOWER,43.59027778,-86.18686111
6421,AT&T,6037 NORTH 144TH AVE   (127552),Hart,OCEANA,MI,93,GTOWER,43.75211111,-86.19983333
6422,AT&T,5455 Lake Harbor Road  (107717),NORTON SHORES,MUSKEGON,MI,52.4,MTOWER,43.15319444,-86.28877778
6423,AT&T,5495 Airline Rd  (44724),Fruitport,MUSKEGON,MI,44.8,MTOWER,43.14944444,-86.1695
6425,AT&T,6647 HOLTON DUCK LAKE ROAD   (94726),Holton,MUSKEGON,MI,77.7,LTOWER,43.40405556,-86.08241667
6426,AT&T,9267 NORTH 66TH AVENUE   (94663),PENTWATER,OCEANA,MI,92,GTOWER,43.81330556,-86.39597222
6427,AT&T,160 SOUTH 24TH AVENUE   (94819),Shelby,OCEANA,MI,80.7,LTOWER,43.64338889,-86.49730556
6428,AT&T,1215 Benston Road   (107719),MUSKEGON,MUSKEGON,MI,80.8,GTOWER,43.39077778,-86.328
6429,AT&T,11938 APPLE AVE  (94733),RAVENNA,MUSKEGON,MI,33.5,MTOWER,43.23636111,-85.94919444
6430,AT&T,6430 Norton Center Drive   (110226),Muskegon,MUSKEGON,MI,56.4,MTOWER,43.13591667,-86.21630556
6431,AT&T,2894 SOUTH 148TH AVENUE   (122950),Hesperia,OCEANA,MI,80.8,LTOWER,43.59027778,-86.18686111
6432,AT&T,6037 NORTH 144TH AVE   (127552),Hart,OCEANA,MI,93,GTOWER,43.75211111,-86.19983333
8273,Verizon,Leelanau Peninsula 9214 E. Kovarik Road,Northport,LEELANAU,MI,61,TOWER,45.07027778,-85.66666667
6992,AT&T,1145 Kless Rd (MI20482-A),Stanton,MONTCALM,MI,127.1,GTOWER,43.30555556,-85.10725
6993,AT&T,2616 Airport Rd,Remus,MECOSTA,MI,66.4,LTOWER,43.60783333,-85.13825
6994,AT&T,500 East Cleveland Road,Ashley,GRATIOT,MI,96.9,GTOWER,43.17083333,-84.57475
6995,AT&T,1147 West Spring St.,Newaygo,NEWAYGO,MI,80.8,GTOWER,43.42666667,-85.8275
6996,AT&T,4401 E DENVER RD (Rosebush # 30225),ROSEBUSH,ISABELLA,MI,94.5,GTOWER,43.71572222,-84.75830556
6998,AT&T,11584 11 Mile road,Canadian Lakes,MECOSTA,MI,96,GTOWER,43.62833333,-85.31833333
6999,AT&T,7920 Finley Lake Avenue,Farwell,CLARE,MI,78,LTOWER,43.87247222,-84.89394444
7000,AT&T,9856 Woodbridge M-27,Bitely,NEWAYGO,MI,79.2,LTOWER,43.73241667,-85.82036111
7001,AT&T,23305 23 Mile Rd.,Paris,MECOSTA,MI,89.9,GTOWER,43.79980556,-85.54936111
7002,AT&T,8533 N. McLelland Rd.  (Gronda #091754),Breckenridge,GRATIOT,MI,77.7,LTOWER,43.41661111,-84.47097222
7003,AT&T,9446 West 48th Street,Fremont,NEWAYGO,MI,61,GTOWER,43.46619444,-86.03522222
7004,AT&T,11206 North Loomis Road,Clare,ISABELLA,MI,75.9,LTOWER,43.80238889,-84.66322222
7005,AT&T,1120 S. Edgewood,Greenville,MONTCALM,MI,64.9,GTOWER,43.16716667,-85.23636111
7006,AT&T,9517 Colby Rd.  (Turk Lake-050194),Greenville,MONTCALM,MI,78,LTOWER,43.26316667,-85.26072222
7007,AT&T,21027 Cannonsville Rd.    (Whitefish Lake #39052),PIERSON,MONTCALM,MI,65.5,GTOWER,43.33613889,-85.51683333
7008,AT&T,10547 Senator Rd.  (Vickeryville-050265),Fenwick,MONTCALM,MI,76.5,LTOWER,43.17844444,-84.95941667
7009,AT&T,1145 Kless Rd (MI20482-A),Stanton,MONTCALM,MI,127.1,GTOWER,43.30555556,-85.10725
7010,AT&T,2616 Airport Rd,Remus,MECOSTA,MI,66.4,LTOWER,43.60783333,-85.13825
7011,AT&T,500 East Cleveland Road,Ashley,GRATIOT,MI,96.9,GTOWER,43.17083333,-84.57475
7012,AT&T,1147 West Spring St.,Newaygo,NEWAYGO,MI,80.8,GTOWER,43.42666667,-85.8275
7013,AT&T,4401 E DENVER RD (Rosebush # 30225),ROSEBUSH,ISABELLA,MI,94.5,GTOWER,43.71572222,-84.75830556
7015,AT&T,11584 11 Mile road,Canadian Lakes,MECOSTA,MI,96,GTOWER,43.62833333,-85.31833333
7016,AT&T,7920 Finley Lake Avenue,Farwell,CLARE,MI,78,LTOWER,43.87247222,-84.89394444
7017,AT&T,9856 Woodbridge M-27,Bitely,NEWAYGO,MI,79.2,LTOWER,43.73241667,-85.82036111
7018,AT&T,23305 23 Mile Rd.,Paris,MECOSTA,MI,89.9,GTOWER,43.79980556,-85.54936111
7019,AT&T,8533 N. McLelland Rd.  (Gronda #091754),Breckenridge,GRATIOT,MI,77.7,LTOWER,43.41661111,-84.47097222
7020,AT&T,9446 West 48th Street,Fremont,NEWAYGO,MI,61,GTOWER,43.46619444,-86.03522222
7021,AT&T,11206 North Loomis Road,Clare,ISABELLA,MI,75.9,LTOWER,43.80238889,-84.66322222
7022,AT&T,1120 S. Edgewood,Greenville,MONTCALM,MI,64.9,GTOWER,43.16716667,-85.23636111
7023,AT&T,9517 Colby Rd.  (Turk Lake-050194),Greenville,MONTCALM,MI,78,LTOWER,43.26316667,-85.26072222
7024,AT&T,21027 Cannonsville Rd.    (Whitefish Lake #39052),PIERSON,MONTCALM,MI,65.5,GTOWER,43.33613889,-85.51683333
7025,AT&T,10547 Senator Rd.  (Vickeryville-050265),Fenwick,MONTCALM,MI,76.5,LTOWER,43.17844444,-84.95941667
24390,Verizon,3985 COLUMBIA ROAD,DANSVILLE,INGHAM,MI,74.7,TOWER,42.585,-84.20416667
24391,Verizon,(Westphalia) 9692 MAPLE RD,PORTLAND,IONIA,MI,74.1,GTOWER,42.94305556,-84.88388889
24392,Verizon,1532 JOHNSON ROAD,SARANAC,IONIA,MI,72.8,TOWER,42.96527778,-85.17444444
24393,Verizon,1667 BATTLE CREEK ROAD,CHARLOTTE,EATON,MI,58.8,TOWER,42.54277778,-84.86666667
24394,Verizon,(Williamston) 228B ELEVATOR STREET,WILLIAMSTON,INGHAM,MI,72.5,LTOWER,42.68333333,-84.28083333
24395,Verizon,979 East Grand River Trail,Portland,IONIA,MI,80.2,TOWER,42.88694444,-85.05444444
24396,Verizon,6096 HASTINGS ROAD,Boston Township,IONIA,MI,81.7,TOWER,42.89888889,-85.29666667
24397,Verizon,9210 KINNEVILLE ROAD,EATON RAPIDS,EATON,MI,59.4,TOWER,42.49308333,-84.65719444
24398,Verizon,2280 BASELINE ROAD,LESLIE TOWNSHIP,INGHAM,MI,80.8,TOWER,42.42388889,-84.43583333
24399,Verizon,(St. Johns North) 806 W STATE ST,ST. JOHNS,CLINTON,MI,107.3,GTOWER,43.00277778,-84.56888889
24401,Verizon,(Mt Hope Rd) 3305 Pleasant Grove Rd,MILLETT,INGHAM,MI,49.3,TOWER,42.69944444,-84.58055556
24402,Verizon,(WACOUSTA) 11780 Wacousta Rd.,WACOUSTA,CLINTON,MI,77.1,GTOWER,42.84527778,-84.70222222
24403,Verizon,3985 COLUMBIA ROAD,DANSVILLE,INGHAM,MI,74.7,TOWER,42.585,-84.20416667
24404,Verizon,(Westphalia) 9692 MAPLE RD,PORTLAND,IONIA,MI,74.1,GTOWER,42.94305556,-84.88388889
24405,Verizon,1532 JOHNSON ROAD,SARANAC,IONIA,MI,72.8,TOWER,42.96527778,-85.17444444
24406,Verizon,1667 BATTLE CREEK ROAD,CHARLOTTE,EATON,MI,58.8,TOWER,42.54277778,-84.86666667
24407,Verizon,(Williamston) 228B ELEVATOR STREET,WILLIAMSTON,INGHAM,MI,72.5,LTOWER,42.68333333,-84.28083333
24408,Verizon,979 East Grand River Trail,Portland,IONIA,MI,80.2,TOWER,42.88694444,-85.05444444
24409,Verizon,6096 HASTINGS ROAD,Boston Township,IONIA,MI,81.7,TOWER,42.89888889,-85.29666667
24410,Verizon,9210 KINNEVILLE ROAD,EATON RAPIDS,EATON,MI,59.4,TOWER,42.49308333,-84.65719444
24411,Verizon,2280 BASELINE ROAD,LESLIE TOWNSHIP,INGHAM,MI,80.8,TOWER,42.42388889,-84.43583333
24412,Verizon,(St. Johns North) 806 W STATE ST,ST. JOHNS,CLINTON,MI,107.3,GTOWER,43.00277778,-84.56888889
24414,Verizon,(Mt Hope Rd) 3305 Pleasant Grove Rd,MILLETT,INGHAM,MI,49.3,TOWER,42.69944444,-84.58055556
24415,Verizon,(WACOUSTA) 11780 Wacousta Rd.,WACOUSTA,CLINTON,MI,77.1,GTOWER,42.84527778,-84.70222222
37790,Verizon,Mancelona/Antrim Cell Site 005 Mancelona Rd,Mancelona,ANTRIM,MI,100.5,TOWER,44.90111111,-85.02916667
37791,Verizon,(Starvation Lake) 7536 Blue Lake Rd,Mancelona,KALKASKA,MI,106.4,GTOWER,44.82283333,-84.88938889
37792,Verizon,Cub Lake/Grayling Cell Site 4368 Moral S. E.,Grayling,KALKASKA,MI,69.2,TOWER,44.70708333,-84.88255556
37793,Verizon,Buckley Cell Site 310M-37 South,Kingsley,GRAND TRAVERSE,MI,106.4,TOWER,44.56591667,-85.66502778
37794,Verizon,Mackinaw Cell Site 212 N. Huron Ave,Mackinaw City,CHEBOYGAN,MI,99.1,TOWER,45.77138889,-84.75111111
38946,Verizon,25271 WALTZ RD  (Waltz #50256),Waltz,WAYNE,MI,85.3,TOWER,42.12205556,-83.40094444
38948,Verizon,5974 GENESEE RD,LAPEER,LAPEER,MI,77.7,TOWER,43.02083333,-83.4575
38950,Verizon,19000 OLD US 12,CHELSEA,WASHTENAW,MI,79.2,TOWER,42.29505556,-84.05719444
38953,Verizon,24529 MERIDIAN RD,GROSSE ILE,WAYNE,MI,38.1,TOWER,42.12833333,-83.15805556
38955,Verizon,(Manchester) 20410 Gieske Road,Manchester,WASHTENAW,MI,77.7,LTOWER,42.15833333,-84.02527778
38956,Verizon,15525 BRYCE ROAD,CAPAC,ST. CLAIR,MI,88.4,TOWER,43.01194444,-82.94805556
38957,Verizon,8657 LAPEER ROAD,WALES TOWNSHIP,ST. CLAIR,MI,85.3,TOWER,42.98888889,-82.67722222
38960,Verizon,326 Griswold Avenue,PORT HURON,ST. CLAIR,MI,56.7,TOWER,42.96605556,-82.42313889
38967,Verizon,90 Castle Road,Fostoria,LAPEER,MI,93.9,TOWER,43.23719444,-83.31827778
38970,Verizon,42075 11 MILE RD,NOVI,OAKLAND,MI,79.6,TOWER,42.47975,-83.46161111
38973,Verizon,140 TOWER DRIVE,OXFORD,OAKLAND,MI,65.5,TOWER,42.83194444,-83.26361111
38974,Verizon,5247 Hudson Road,Waterford Twp.,OAKLAND,MI,46.6,TOWER,42.68380556,-83.39205556
38975,Verizon,575 FRIENDLY RD,PONTIAC,OAKLAND,MI,65.8,TOWER,42.60919444,-83.29272222
38976,Verizon,(Willis & Platt) SW CORNER OF BEMIS AND US 23,YPSILANTI,WASHTENAW,MI,60.7,LTOWER,42.17094444,-83.686
38980,Verizon,(Proud Lake site) 2285 CHILDS LAKE RD D27,MILFORD,OAKLAND,MI,85.3,GTOWER,42.56194444,-83.57222222
38982,Verizon,5716 HIGHLAND RD EAST,HOWELL,LIVINGSTON,MI,73.2,TOWER,42.62833333,-83.84277778
38983,Verizon,20350 ALLEN RD.,WOODHAVEN,WAYNE,MI,51.9,TOWER,42.15641667,-83.23102778
38984,Verizon,37209 28 MILE RD,RICHMOND,MACOMB,MI,90.5,TOWER,42.75666667,-82.74027778
38985,Verizon,HOLLY RD & I-75,Holly,OAKLAND,MI,133.5,TOWER,42.78388889,-83.53472222
38986,Verizon,3580 N GRISWOLD RD,PORT HURON,ST. CLAIR,MI,90.8,TOWER,42.96725,-82.47352778
38987,Verizon,2793 EGLING RD,EMMETT,ST. CLAIR,MI,87.5,TOWER,42.97833333,-82.825
38989,Verizon,3680 E M36,HAMBURG,LIVINGSTON,MI,71,TOWER,42.46583333,-83.87277778
38990,Verizon,4260 LAKE PLEASANT ROAD,NORTH BRANCH,LAPEER,MI,79.9,TOWER,43.15777778,-83.17222222
38991,Verizon,25271 WALTZ RD  (Waltz #50256),Waltz,WAYNE,MI,85.3,TOWER,42.12205556,-83.40094444
38993,Verizon,5974 GENESEE RD,LAPEER,LAPEER,MI,77.7,TOWER,43.02083333,-83.4575
38995,Verizon,19000 OLD US 12,CHELSEA,WASHTENAW,MI,79.2,TOWER,42.29505556,-84.05719444
38998,Verizon,24529 MERIDIAN RD,GROSSE ILE,WAYNE,MI,38.1,TOWER,42.12833333,-83.15805556
39000,Verizon,(Manchester) 20410 Gieske Road,Manchester,WASHTENAW,MI,77.7,LTOWER,42.15833333,-84.02527778
39001,Verizon,15525 BRYCE ROAD,CAPAC,ST. CLAIR,MI,88.4,TOWER,43.01194444,-82.94805556
39002,Verizon,8657 LAPEER ROAD,WALES TOWNSHIP,ST. CLAIR,MI,85.3,TOWER,42.98888889,-82.67722222
39005,Verizon,326 Griswold Avenue,PORT HURON,ST. CLAIR,MI,56.7,TOWER,42.96605556,-82.42313889
39012,Verizon,90 Castle Road,Fostoria,LAPEER,MI,93.9,TOWER,43.23719444,-83.31827778
39015,Verizon,42075 11 MILE RD,NOVI,OAKLAND,MI,79.6,TOWER,42.47975,-83.46161111
39029,Verizon,401 ENTREPRENEURS DRIVE,ST. CHARLES,SAGINAW,MI,89.6,TOWER,43.31416667,-84.13805556
39030,Verizon,1260 N SEVEN MILE RD,Pinconning,BAY,MI,78.6,TOWER,43.77527778,-84.02611111
39031,Verizon,1360 LELAND RD,OVID,SHIAWASSEE,MI,73.2,TOWER,42.97888889,-84.33583333
39034,Verizon,5686 N. COUNTY LINE ROAD,WARREN TOWNSHIP,MIDLAND,MI,80.8,TOWER,43.77666667,-84.60361111
39038,Verizon,(M-25 site) 96 W. Ridge Road,Bay City,BAY,MI,79.2,TOWER,43.58897222,-83.78269444
39039,Verizon,2000 E TOWNLINE RD,BRIDGEPORT,SAGINAW,MI,86.3,TOWER,43.30666667,-83.91277778
39040,Verizon,Delta Road 5.5 miles SW of Bay City,University Center,SAGINAW,MI,150.3,TOWER,43.56169444,-83.98108333
39041,Verizon,401 ENTREPRENEURS DRIVE,ST. CHARLES,SAGINAW,MI,89.6,TOWER,43.31416667,-84.13805556
39042,Verizon,1260 N SEVEN MILE RD,Pinconning,BAY,MI,78.6,TOWER,43.77527778,-84.02611111
39043,Verizon,1360 LELAND RD,OVID,SHIAWASSEE,MI,73.2,TOWER,42.97888889,-84.33583333
39046,Verizon,5686 N. COUNTY LINE ROAD,WARREN TOWNSHIP,MIDLAND,MI,80.8,TOWER,43.77666667,-84.60361111
39050,Verizon,(M-25 site) 96 W. Ridge Road,Bay City,BAY,MI,79.2,TOWER,43.58897222,-83.78269444
8951,AT&T,403B HOUGHTON BLVD (110907),ROSCOMMON,ROSCOMMON,MI,99.1,GTOWER,44.44138889,-84.71583333
8912,AT&T,6493 West Nestle Road (111422),HOUGHTON,ROSCOMMON,MI,271.3,GTOWER,44.28908333,-84.74233333
8913,AT&T,3687 East Adams Road (110712),CLARE,CLARE,MI,125.9,GTOWER,43.90194444,-84.77444444
8914,AT&T,1901 Huron Road (111107),OMER,ARENAC,MI,126.5,GTOWER,44.03527778,-83.87722222
8915,AT&T,900 Miller Road (111246),Tawas City,IOSCO,MI,127.7,GTOWER,44.29722222,-83.55866667
8916,AT&T,7920 Finley Lake Avenue (94832),Farwell,CLARE,MI,78,LTOWER,43.87247222,-84.89394444
8917,AT&T,5205 Bordeau Road # A (17249),STANDISH,ARENAC,MI,68.3,LTOWER,43.93866667,-84.01419444
8918,AT&T,2136 # 3 East M-61 (111057),Gladwin,GLADWIN,MI,64.9,LTOWER,43.97719444,-84.281
8919,AT&T,8650 North Bass Lake Road (94702),HARRISON,CLARE,MI,90.8,GTOWER,44.11338889,-84.80583333
8920,AT&T,4114 W Lang Road (110646),BEAVERTON,GLADWIN,MI,141.1,GTOWER,43.88786111,-84.52916667
8921,AT&T,315 Unit #2 S. Tonkey Road (110627),Au Gres,ARENAC,MI,82.6,GTOWER,44.07641667,-83.66233333
8922,AT&T,5911 North M-65 (94951),Curran,ALCONA,MI,128,GTOWER,44.69069444,-83.76511111
8923,AT&T,8620 West Birch Road # 3 (94744),Roscommon,ROSCOMMON,MI,92,GTOWER,44.45166667,-84.78741667
8924,AT&T,4100 - No. 2 South Grass Lake Road (110628),Oscoda,IOSCO,MI,72.8,GTOWER,44.39141667,-83.35858333
8926,AT&T,10775 N St. Helen Road (110962),Roscommon,ROSCOMMON,MI,89.9,LTOWER,44.48994444,-84.41858333
8929,AT&T,403B HOUGHTON BLVD (110907),ROSCOMMON,ROSCOMMON,MI,99.1,GTOWER,44.44138889,-84.71583333
8934,AT&T,6493 West Nestle Road (111422),HOUGHTON,ROSCOMMON,MI,271.3,GTOWER,44.28908333,-84.74233333
8935,AT&T,3687 East Adams Road (110712),CLARE,CLARE,MI,125.9,GTOWER,43.90194444,-84.77444444
8936,AT&T,1901 Huron Road (111107),OMER,ARENAC,MI,126.5,GTOWER,44.03527778,-83.87722222
8937,AT&T,900 Miller Road (111246),Tawas City,IOSCO,MI,127.7,GTOWER,44.29722222,-83.55866667
8938,AT&T,7920 Finley Lake Avenue (94832),Farwell,CLARE,MI,78,LTOWER,43.87247222,-84.89394444
